link,name,avgRating,numOfRating,category,plusCode,price
https://www.google.com/maps/place/Coffee+S%C3%A1ch+Nh%C3%A3+Nam/data=!4m7!3m6!1s0x31421836a95cc261:0xa8fa3003bd0e45b4!8m2!3d16.0698642!4d108.2192507!16s%2Fg%2F11dfvpf3jw!19sChIJYcJcqTYYQjERtEUOvQMw-qg?authuser=0&hl=vi&rclk=1,Coffee Sách Nhã Nam,4.3,263,Quán cà phê,19 Pasteur,
https://www.google.com/maps/place/C%C3%A1+N%C3%B3c+Caf%C3%A9/data=!4m7!3m6!1s0x3142191d12b8736b:0x370694671369fe8e!8m2!3d16.0614064!4d108.2208915!16s%2Fg%2F11q2vh8qzw!19sChIJa3O4Eh0ZQjERjv5pE2eUBjc?authuser=0&hl=vi&rclk=1,Cá Nóc Café,4.9,16,Quán cà phê,50 Đ. Lê Đình Dương,
https://www.google.com/maps/place/C%E1%BB%ADa+Ng%C3%B5+Cafe/data=!4m7!3m6!1s0x3142178fa1a85d1f:0x18359fb25ea3f7ea!8m2!3d16.059663!4d108.2446447!16s%2Fg%2F11pts6tdld!19sChIJH12ooY8XQjER6vejXrKfNRg?authuser=0&hl=vi&rclk=1,Cửa Ngõ Cafe,4.8,90,Quán cà phê,4 Trần Bạch Đằng,
https://www.google.com/maps/place/Tr%C3%ACnh+C%C3%A0+Ph%C3%AA/data=!4m7!3m6!1s0x3142190a453cd5e7:0x133495f0c5aeaed0!8m2!3d16.0490409!4d108.2080257!16s%2Fg%2F11sgtn4b8p!19sChIJ59U8RQoZQjER0K6uxfCVNBM?authuser=0&hl=vi&rclk=1,Trình Cà Phê,4.4,152,Quán cà phê,34 Nguyễn Hữu Thọ,
https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+Cafe+V%C6%B0%E1%BB%9Dn+Tr%C3%BAc+L%C3%A2m+Vi%C3%AAn/data=!4m7!3m6!1s0x314219cc61c98a73:0x13d8e177293756b3!8m2!3d16.0816757!4d108.2219332!16s%2Fg%2F1ttpdcbg!19sChIJc4rJYcwZQjERs1Y3KXfh2BM?authuser=0&hl=vi&rclk=1,Nhà Hàng Cafe Vườn Trúc Lâm Viên,4.1,1218,Quán cà phê,08 Trần Quý Cáp,
https://www.google.com/maps/place/Simor+Coffee/data=!4m7!3m6!1s0x314219a472069089:0x60b9bc9788596a17!8m2!3d16.0651734!4d108.2216673!16s%2Fg%2F11qmr70wc0!19sChIJiZAGcqQZQjERF2pZiJe8uWA?authuser=0&hl=vi&rclk=1,Simor Coffee,4.7,26,Quán cà phê,64 Thái Phiên,
https://www.google.com/maps/place/Du+Cafe+Koi+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x3142191cedf207cb:0xf9ba0259072ed7fa!8m2!3d16.0323625!4d108.2170123!16s%2Fg%2F11fqxrjb1l!19sChIJywfy7RwZQjER-tcuB1kCuvk?authuser=0&hl=vi&rclk=1,Du Cafe Koi Đà Nẵng,4.3,120,Quán cà phê,152 Xô Viết Nghệ Tĩnh,
https://www.google.com/maps/place/Cafe+VIP+V%C6%B0%E1%BB%9Dn/data=!4m7!3m6!1s0x314219bbe3360c3d:0x4794e67da4a8505e!8m2!3d16.0553013!4d108.2086607!16s%2Fg%2F1tfcf7ff!19sChIJPQw247sZQjERXlCopH3mlEc?authuser=0&hl=vi&rclk=1,Cafe VIP Vườn,3.8,454,Quán cà phê,34 Nguyễn Hữu Thọ,
https://www.google.com/maps/place/Venus+Coffee/data=!4m7!3m6!1s0x31421764fc203bcd:0x651e892525e8c2a6!8m2!3d16.0481509!4d108.2463515!16s%2Fg%2F11dx92l6rg!19sChIJzTsg_GQXQjERpsLoJSWJHmU?authuser=0&hl=vi&rclk=1,Venus Coffee,4.2,350,Quán cà phê,115 Đ. Ng. Thì Sĩ,
https://www.google.com/maps/place/C%C3%A0+Ph%C3%AA+T%E1%BB%AB/data=!4m7!3m6!1s0x3142183661964b3b:0xa46cc89d8e6663c7!8m2!3d16.0711894!4d108.2169644!16s%2Fg%2F11b67xbq35!19sChIJO0uWYTYYQjERx2Nmjp3IbKQ?authuser=0&hl=vi&rclk=1,Cà Phê Từ,4.7,17,Quán cà phê,7 Ng. Gia Tự,
